1	0.16481289051667658
2	0.1251268328525466
3	0.09594967915140178
4	0.07456493311064544
5	0.05883032560164711
6	0.04715062150952143
7	0.03838820094024533
8	0.03174032899897132
9	0.02663731122814389
10	0.02267458619464183
11	0.01956413735477995
12	0.01709872308383922
13	0.015125876657130957
14	0.013533161447488604
15	0.012237913941032538
16	0.011176281091184083
17	0.010300241030285238
18	0.009572587597855455
19	0.008964825885377049
20	0.008454233873663942
21	0.008022910703732239
22	0.007656729735877491
23	0.007344816683829475
24	0.007077834360035606
25	0.006849024482821704
26	0.006651801173240346
27	0.006481081369933917
28	0.00633301525282895
29	0.006204187742890506
30	0.006091885269631606
31	0.0059938709997587125
32	0.005907933128140861
33	0.005832441129216318
34	0.0057660098121567315
35	0.005707436633013857
36	0.005655462378053549
37	0.005609571435554922
38	0.005568728848359614
39	0.005532439408667006
40	0.005500049740179481
41	0.005471211695781637
42	0.005445418436965697
43	0.0054222226949793735
44	0.005401533892930877
45	0.005382913867842798
46	0.005366154554700568
47	0.005350970225252594
48	0.005337255571116477
49	0.005324982839218964
50	0.0053137539088300495
51	0.00530360788609876
52	0.005294305117494175
53	0.005285837697127498
54	0.005278162714391572
55	0.005271062085693663
56	0.005264679552276231
57	0.005258758714345725
58	0.005253309874366828
59	0.00524827348018553
60	0.005243668517225931
61	0.005239385391662547
62	0.005235375356641276
63	0.00523164606712545
64	0.005228192250760206
65	0.005224961353602842
66	0.005221961991367544
67	0.005219113772004559
68	0.005216433928833735
69	0.005213905974830421
70	0.005211501763718257
71	0.0052092171739071946
72	0.005207043847005764
73	0.005205021484673124
74	0.005203015703186787
75	0.005201128359309639
76	0.005199308951415421
77	0.005197591791804356
78	0.005195911456167933
79	0.005194269804313167
80	0.005192713029611776
81	0.005191176031580024
82	0.005189697833146286
83	0.005188233662633221
84	0.005186843917376168
85	0.005185440009614621
86	0.005184085093813939
87	0.005182788319122526
88	0.005181494627623588
89	0.005180228009212619
90	0.005178980104689835
91	0.005177703217563706
92	0.005176517303488037
93	0.005175290086934349
94	0.00517411386602857
95	0.005172925059095112
96	0.005171782922225229
97	0.005170628741082168
98	0.005169484704388509
99	0.0051683121251177916
100	0.0051672021985076765
101	0.005166105506374264
102	0.005164998236781216
103	0.005163888746549424
104	0.005162787545015194
105	0.005161708859999463
106	0.005160619410791131
107	0.005159539395522462
108	0.005158469482522805
109	0.005157374224484577
110	0.005156320481507159
111	0.0051552495218661785
112	0.005154191405468906
113	0.005153109137077082
114	0.005152083876079898
115	0.005151035987387212
116	0.005149983477502147
117	0.005148917970745813
118	0.005147871553159104
119	0.005146855655944075
120	0.0051458066152073505
121	0.005144760866395168
122	0.005143722147368017
123	0.005142686324118221
124	0.005141648531930177
125	0.005140624439759765
126	0.005139591663490319
127	0.00513855795995882
128	0.005137528173399839
129	0.0051364973980098415
130	0.005135465765102538
131	0.005134445772696295
132	0.005133425297548428
133	0.005132399134886689
134	0.00513137380423963
135	0.005130344921653165
136	0.005129330833726882
137	0.005128310344678269
138	0.0051272881324229145
139	0.005126270281846397
140	0.005125252046997464
141	0.0051242337078687816
142	0.005123214765756951
143	0.0051222060369871345
144	0.0051211796050907345
145	0.005120172660308803
146	0.005119159453427237
147	0.005118144515626762
148	0.005117130658898251
149	0.005116122527280752
150	0.005115109938923331
151	0.005114093657918674
152	0.0051130889299415274
153	0.005112076398352783
154	0.0051110654527017
155	0.0051100602420314925
156	0.005109047348315283
157	0.005108041500683325
158	0.005107035278583214
159	0.005106026904642265
160	0.005105010657181255
161	0.005104022248209047
162	0.005103011049731731
163	0.005102004754187492
164	0.005101009051236796
165	0.005099990611183872
166	0.005098995359907056
167	0.00509799842490877
168	0.005096979429026333
169	0.005095996096346465
170	0.005094988769997719
171	0.005093995529267414
172	0.005093004108344932
173	0.005091982656298002
174	0.005091000806567307
175	0.005089982144185491
176	0.005089011927441444
177	0.005087999636434379
178	0.005087011605664954
179	0.00508601130017727
180	0.005084998511525966
181	0.005083994836322055
182	0.005083008613993353
183	0.005082031079077971
184	0.0050810262815391945
185	0.0050800305536483105
186	0.005079029972019571
187	0.005078049225432044
188	0.005077044202447542
189	0.00507605614844092
190	0.005075056768873727
191	0.005074071109693586
192	0.005073079141023273
193	0.0050720940556066236
194	0.005071087412684837
195	0.005070099563154573
196	0.005069142822498035
197	0.00506814926692234
198	0.005067153211234692
199	0.005066145932423838
200	0.0050651650295677675
201	0.005064176395972237
202	0.005063198202879153
203	0.005062187427856912
204	0.00506121273824072
205	0.005060276144907789
206	0.005059246692763207
207	0.005058270167038284
208	0.005057297108995112
209	0.005056268903083654
210	0.0050553190274952265
211	0.005054347875006225
212	0.005053348994983073
213	0.005052385591062715
214	0.005051378641994244
215	0.005050408565563415
216	0.005049445686861716
217	0.0050484507198894565
218	0.005047450912247364
219	0.005046488732782696
220	0.005045475291628498
221	0.0050445266261028975
222	0.005043557665252364
223	0.0050425889800063736
224	0.0050416213501467575
225	0.005040614501033161
226	0.005039671809466505
227	0.005038682976529835
228	0.005037699618390285
229	0.005036727865563667
230	0.005035705531731951
231	0.005034770031116116
232	0.0050337919122306184
233	0.005032862856883043
234	0.005031865456170281
235	0.005030871937669111
236	0.00502988510276393
237	0.005028918025901177
238	0.0050279953327104655
239	0.005026983752666149
240	0.005025992519534303
241	0.005025065134089689
242	0.005024065250979871
243	0.005023118896951692
244	0.005022123465860694
245	0.005021154012212139
246	0.005020262173204856
247	0.005019254186292306
248	0.005018260162911326
249	0.005017301252120365
250	0.005016338355996306
251	0.0050153587894413276
252	0.0050143647449711025
253	0.005013413721421495
254	0.005012463028704216
255	0.00501150414738493
256	0.005010531619601053
257	0.005009570751388293
258	0.0050086081495031845
259	0.00500769198750594
260	0.005006684915249944
261	0.0050057092808472444
262	0.005004783771526984
263	0.005003817305568666
264	0.005002814361441621
265	0.005001877951086043
266	0.005000916595560789
267	0.004999927260259171
268	0.004998936734889611
269	0.004998059144181688
270	0.004997059362147643
271	0.004996152955504256
272	0.0049951692780790796
273	0.004994195463349924
274	0.004993286754021134
275	0.004992324309358523
276	0.004991312499728021
277	0.004990425924367542
278	0.0049894530009721265
279	0.00498842756835546
280	0.004987505026064422
281	0.004986546061931609
282	0.004985641208629329
283	0.00498473677762629
284	0.0049836967265278085
285	0.004982728674183183
286	0.004981802521111786
287	0.004980855945820332
288	0.004979909877896678
289	0.004978981525232996
290	0.004977965124822468
291	0.004977051170238124
292	0.004976116885926348
293	0.004975121156475201
294	0.004974251367093314
295	0.004973303785803355
296	0.004972343875622064
297	0.004971372271802623
298	0.004970423227457827
299	0.004969412972640125
300	0.0049685275475875494
301	0.004967565599459793
302	0.0049665717876952575
303	0.004965605460850338
304	0.004964721908382256
305	0.0049637335783408116
306	0.004962843353023678
307	0.00496184940634952
308	0.004960963089661563
309	0.004960036918077056
